transaction_id,user_id,merchant_id,device_id,amount,hour,day_of_week,transaction_amount_deviation,is_high_value,is_odd_hour,upi_channel,transaction_status,merchant_category,device_os,default_city,default_state,transaction_city,transaction_state,fraud,transaction_date,transaction_time,
15732,1105,26,580,8423.62,23,Monday,-12.6,1,1,PhonePe,Completed,Education,Android,Ajmer,Rajasthan,Vadodara,Gujarat,0,5/15/2023,11:49:15 PM,
15733,1431,1082,731,1732.63,6,Saturday,-34.49,0,0,PhonePe,Completed,Food,iOS,Belgaum,Karnataka,Kozhikode,Kerala,0,9/16/2023,6:01:52 AM,
15734,514,1267,343,5204.53,13,Friday,11.27,1,0,PhonePe,Failed,Food,Android,Loni,Uttar Pradesh,Jamnagar,Gujarat,0,4/7/2023,1:52:04 PM,
15735,1605,297,934,13262.76,13,Saturday,-89.62,1,0,PhonePe,Pending,Utilities,Android,Saharanpur,Uttar Pradesh,Srinagar,Jammu and Kashmir,1,6/29/2024,1:59:35 PM,
15736,236,597,311,9189.26,18,Monday,-48.7,1,0,GPay,Failed,Travel,Android,Aizawl,Mizoram,Amravati,Maharashtra,0,8/7/2023,6:58:37 PM,
15737,267,9,65,9190.78,10,Wednesday,74.01,1,0,PayTM,Completed,Food,iOS,Begusarai,Bihar,Varanasi,Uttar Pradesh,0,11/15/2023,10:12:34 AM,
15738,1055,489,207,1576.02,4,Monday,93.88,0,1,PhonePe,Completed,Utilities,Android,Hyderabad,Telangana,Kanpur,Uttar Pradesh,0,8/7/2023,4:03:35 AM,
15739,412,444,162,8151.45,12,Friday,88.86,1,0,PhonePe,Failed,Shopping,Android,Gwalior,Madhya Pradesh,Karnal,Haryana,1,4/28/2023,12:23:28 PM,
15740,194,391,441,16784.88,14,Friday,30.69,1,0,PhonePe,Completed,Utilities,Android,Sagar,Madhya Pradesh,Amritsar,Punjab,0,4/12/2024,2:08:00 PM,
15741,1708,570,990,4681.86,18,Thursday,87.64,1,0,PhonePe,Failed,Food,iOS,Rajkot,Gujarat,Udaipur,Rajasthan,0,2/23/2023,6:58:57 PM,
15742,1184,1447,263,23282.49,10,Saturday,27.94,1,0,GPay,Completed,Utilities,Android,Kadapa,Andhra Pradesh,Prayagraj,Uttar Pradesh,1,8/12/2023,10:17:42 AM,
15743,1211,778,959,17573,7,Wednesday,-63.94,1,0,GPay,Pending,Utilities,Android,Bikaner,Rajasthan,Saharanpur,Uttar Pradesh,1,8/30/2023,7:26:20 AM,
15744,805,372,911,4745.4,8,Friday,-33.04,1,0,BHIM,Completed,Shopping,Android,Gopalpur,Odisha,Hyderabad,Telangana,0,12/29/2023,8:41:04 AM,
15745,234,818,194,64220.85,2,Friday,84.59,1,1,GPay,Failed,Food,Android,Hubli-Dharwad,Karnataka,Arrah,Bihar,1,1/6/2023,2:17:38 AM,
15746,1987,1200,468,46648.04,18,Sunday,75.37,1,0,PayTM,Failed,Shopping,Android,Vasai-Virar,Maharashtra,Rewa,Madhya Pradesh,1,3/12/2023,6:16:56 PM,
15747,660,291,182,39490.73,2,Saturday,23.41,1,1,PhonePe,Pending,Travel,Android,Bhiwandi,Maharashtra,Panihati,West Bengal,1,3/2/2024,2:27:09 AM,
15748,728,1224,906,20270.68,6,Saturday,80.81,1,0,PhonePe,Completed,Education,iOS,Imphal,Manipur,Gurgaon,Haryana,1,11/18/2023,6:34:43 AM,
15749,1353,1445,838,16874.4,20,Friday,-94.1,1,0,GPay,Completed,Utilities,iOS,Saharanpur,Uttar Pradesh,Ozhukarai,Puducherry,0,4/12/2024,8:54:56 PM,
15750,1153,451,320,89067.15,21,Saturday,25.75,1,0,PayTM,Completed,Utilities,Android,South Dumdum,West Bengal,Chandrapur,Maharashtra,1,9/23/2023,9:44:31 PM,
15751,951,649,405,17146.77,13,Tuesday,-33.47,1,0,PhonePe,Failed,Food,iOS,Sagar,Madhya Pradesh,Pali,Rajasthan,1,2/21/2023,1:28:01 PM,
15752,1562,1133,629,6220.32,12,Friday,-49.21,1,0,PhonePe,Pending,Food,Android,Ahmednagar,Maharashtra,Dewas,Madhya Pradesh,0,7/14/2023,12:30:12 PM,
15753,1755,687,524,16950.67,14,Sunday,-28.25,1,0,PhonePe,Completed,Food,Android,Jalna,Maharashtra,Gopalpur,Odisha,0,1/8/2023,2:53:16 PM,
15754,437,102,630,91442.35,2,Monday,-0.83,1,1,GPay,Completed,Utilities,iOS,Srinagar,Jammu and Kashmir,Rajkot,Gujarat,1,8/7/2023,2:15:51 AM,
15755,1302,736,486,99213.45,10,Saturday,-95.5,1,0,BHIM,Pending,Shopping,Android,Rohtak,Haryana,Shivamogga,Karnataka,1,1/27/2024,10:58:09 AM,
15756,63,1313,568,16758.52,2,Saturday,46.07,1,1,PhonePe,Failed,Food,Other,Salem,Tamil Nadu,Avadi,Tamil Nadu,1,1/20/2024,2:54:54 AM,
15757,549,448,986,5148.11,13,Thursday,74.48,1,0,BHIM,Failed,Utilities,iOS,South Dumdum,West Bengal,Bhagalpur,Bihar,1,6/29/2023,1:42:38 PM,
15758,1712,914,61,9385.82,4,Friday,96.91,1,1,PhonePe,Completed,Utilities,iOS,Tirunelveli,Tamil Nadu,Kochi,Kerala,0,12/29/2023,4:41:41 AM,
15759,50,623,242,8989.46,9,Monday,-48.39,1,0,PhonePe,Failed,Utilities,iOS,Erode,Tamil Nadu,Gurgaon,Haryana,0,8/14/2023,9:24:06 AM,
15760,902,412,824,10210.98,6,Friday,82.84,1,0,PhonePe,Completed,Shopping,iOS,Howrah,West Bengal,Kozhikode,Kerala,0,7/21/2023,6:05:47 AM,
15761,599,526,5,40615.23,1,Monday,0.69,1,1,PhonePe,Pending,Utilities,Android,Ghaziabad,Uttar Pradesh,Kota,Rajasthan,1,4/1/2024,1:37:09 AM,
15762,1150,1453,616,1492.58,9,Sunday,-59.49,0,0,GPay,Failed,Shopping,Android,Khammam,Telangana,Agra,Uttar Pradesh,0,8/20/2023,9:54:45 AM,
15763,912,10,328,6596.52,3,Thursday,-34.03,1,1,PhonePe,Failed,Shopping,iOS,Gandhidham,Gujarat,Panihati,West Bengal,0,10/26/2023,3:34:22 AM,
15764,785,661,281,11720.62,22,Monday,-93.36,1,0,GPay,Failed,Utilities,Android,Hapur,Uttar Pradesh,Mumbai,Maharashtra,0,1/1/2024,10:26:04 PM,
15765,856,246,194,7645.88,5,Friday,61.93,1,1,GPay,Pending,Shopping,Android,Tiruppur,Tamil Nadu,Korba,Chhattisgarh,0,1/5/2024,5:45:31 AM,
15766,1812,1090,684,14252.85,23,Tuesday,-57.04,1,1,GPay,Pending,Food,Android,Agartala,Tripura,Bijapur,Karnataka,0,12/19/2023,11:16:26 PM,
15767,1519,390,534,60042.98,5,Wednesday,-75.71,1,1,GPay,Failed,Shopping,Windows,Nashik,Maharashtra,Kozhikode,Kerala,1,5/1/2024,5:28:47 AM,
15768,141,44,236,9463.59,6,Monday,64.12,1,0,PhonePe,Completed,Shopping,iOS,Kirari Suleman Nagar,Delhi,Kirari Suleman Nagar,Delhi,0,4/1/2024,6:39:42 AM,
15769,441,151,468,16624.16,13,Monday,-52.23,1,0,PhonePe,Pending,Travel,Android,Raichur,Karnataka,Mirzapur,Uttar Pradesh,0,5/1/2023,1:21:02 PM,
15770,618,783,484,11082.07,15,Saturday,-48.16,1,0,PhonePe,Completed,Utilities,Android,Nashik,Maharashtra,Kamarhati,West Bengal,0,3/23/2024,3:48:20 PM,
15771,1015,421,253,43372.89,0,Friday,-94.51,1,1,PhonePe,Pending,Utilities,Android,Bokaro,Jharkhand,Rohtak,Haryana,1,9/1/2023,12:02:07 AM,
15772,1141,1297,992,31194.9,0,Friday,68.98,1,1,PhonePe,Pending,Travel,Android,Tirupati,Andhra Pradesh,Karimnagar,Telangana,1,10/13/2023,12:37:46 AM,
15773,495,971,386,3077.74,1,Sunday,77.53,1,1,PhonePe,Failed,Food,Android,Gwalior,Madhya Pradesh,Delhi,Delhi,1,11/19/2023,1:18:41 AM,
15774,1505,371,664,4629.94,16,Monday,77.09,1,0,GPay,Pending,Travel,Android,Akola,Maharashtra,Hubli-Dharwad,Karnataka,0,1/2/2023,4:43:14 PM,
15775,814,87,4,9818.16,15,Monday,-21.44,1,0,PayTM,Failed,Utilities,Android,Karimnagar,Telangana,New Delhi,Delhi,0,5/1/2023,3:30:56 PM,
15776,785,884,281,6805.67,9,Sunday,89.92,1,0,PayTM,Failed,Shopping,Android,Hapur,Uttar Pradesh,Loni,Uttar Pradesh,0,1/7/2024,9:11:22 AM,
15777,1905,692,259,3664.43,9,Friday,-21.92,1,0,PayTM,Pending,Utilities,Other,Jamnagar,Gujarat,Rajkot,Gujarat,0,6/9/2023,9:28:13 AM,
15778,23,876,190,29543.36,20,Friday,24.72,1,0,GPay,Pending,Utilities,Android,Farrukhabad,Uttar Pradesh,Rourkela,Odisha,1,11/3/2023,8:23:23 PM,
15779,64,550,860,23156.19,3,Tuesday,92.16,1,1,PhonePe,Pending,Education,Other,Patna,Bihar,Mira-Bhayandar,Maharashtra,1,1/16/2024,3:06:24 AM,
15780,936,559,139,10249.19,0,Monday,28.83,1,1,PhonePe,Completed,Healthcare,Android,Purnia,Bihar,Asansol,West Bengal,0,6/19/2023,12:34:44 AM,
15781,875,1084,234,4698.44,7,Tuesday,-76.52,1,0,PayTM,Completed,Education,Android,Rajkot,Gujarat,Muzaffarnagar,Uttar Pradesh,0,1/2/2024,7:16:19 AM,
15782,659,1406,330,4406.2,4,Sunday,30.25,1,1,BHIM,Failed,Shopping,Android,Amravati,Maharashtra,Bathinda,Punjab,0,9/24/2023,4:29:50 AM,
15783,923,742,179,7022.19,1,Monday,45.18,1,1,GPay,Failed,Utilities,Android,Agartala,Tripura,Warangal,Telangana,0,4/24/2023,1:08:12 AM,
15784,1650,407,745,40756.05,17,Tuesday,8.64,1,0,GPay,Failed,Utilities,iOS,Hyderabad,Telangana,Mau,Uttar Pradesh,1,11/21/2023,5:12:43 PM,
15785,1775,67,991,4266.98,9,Monday,96.48,1,0,PhonePe,Failed,Utilities,Other,Muzaffarpur,Bihar,Arrah,Bihar,1,8/21/2023,9:29:02 AM,
15786,1553,909,408,15603.88,23,Friday,97.87,1,1,BHIM,Pending,Food,Android,Khammam,Telangana,Mira-Bhayandar,Maharashtra,1,4/19/2024,11:56:30 PM,
15787,1699,575,906,14624.92,13,Friday,46.35,1,0,PhonePe,Pending,Food,iOS,Jalna,Maharashtra,Dhule,Maharashtra,0,5/17/2024,1:35:20 PM,
15788,302,1402,548,13752.45,19,Sunday,-39.18,1,0,PhonePe,Failed,Food,Android,Loni,Uttar Pradesh,Kanpur,Uttar Pradesh,0,7/23/2023,7:02:46 PM,
15789,93,1037,485,9091.03,15,Tuesday,-5.52,1,0,PhonePe,Failed,Travel,iOS,Bijapur,Karnataka,Ratlam,Madhya Pradesh,0,2/7/2023,3:44:46 PM,
15790,1428,333,633,12594.84,16,Friday,40.09,1,0,PayTM,Failed,Shopping,Android,Ajmer,Rajasthan,Mira-Bhayandar,Maharashtra,1,2/17/2023,4:06:47 PM,
15791,615,626,414,81739.4,12,Friday,-72.57,1,0,PayTM,Completed,Utilities,Android,Ozhukarai,Puducherry,Eluru,Andhra Pradesh,1,6/7/2024,12:03:48 PM,
15792,46,266,766,59719.68,8,Wednesday,41.44,1,0,PhonePe,Failed,Shopping,Windows,Dehradun,Uttarakhand,Vasai-Virar,Maharashtra,1,12/27/2023,8:18:59 AM,
15793,1348,1420,764,16092.94,23,Wednesday,34.11,1,1,PhonePe,Failed,Utilities,Android,Gandhidham,Gujarat,Navi Mumbai,Maharashtra,0,1/3/2024,11:34:10 PM,
15794,399,707,379,94244.25,1,Monday,41.63,1,1,PhonePe,Completed,Utilities,Android,Kulti,West Bengal,Rajkot,Gujarat,1,8/14/2023,1:12:51 AM,
15795,1094,1413,531,24109.62,21,Monday,-1.34,1,0,PhonePe,Failed,Food,iOS,Patna,Bihar,Warangal,Telangana,1,11/27/2023,9:10:50 PM,
15796,739,869,930,7899.53,0,Wednesday,-33.59,1,1,PhonePe,Pending,Utilities,Windows,Dewas,Madhya Pradesh,Thane,Maharashtra,0,2/1/2023,12:55:56 AM,
15797,1791,109,137,8411.33,7,Wednesday,-32.79,1,0,PhonePe,Completed,Utilities,iOS,Rourkela,Odisha,Mira-Bhayandar,Maharashtra,0,4/3/2024,7:19:27 AM,
15798,1201,426,250,4155.19,7,Saturday,-89.36,1,0,PhonePe,Failed,Utilities,Android,Delhi,Delhi,Panipat,Haryana,1,9/23/2023,7:05:36 AM,
15799,753,632,880,1555.08,1,Thursday,57.31,0,1,GPay,Failed,Education,Android,Chandigarh,Chandigarh,Bhavnagar,Gujarat,0,5/16/2024,1:51:50 AM,
15800,516,526,855,7189.46,6,Saturday,51.29,1,0,GPay,Pending,Utilities,Windows,New Delhi,Delhi,Thiruvananthapuram,Kerala,0,5/11/2024,6:48:07 AM,
15801,1005,644,408,18417.26,14,Sunday,42,1,0,GPay,Completed,Shopping,Android,Visakhapatnam,Andhra Pradesh,Kadapa,Andhra Pradesh,0,7/2/2023,2:07:36 PM,
15802,1961,251,514,6783.19,15,Thursday,70.01,1,0,BHIM,Completed,Healthcare,Android,Ajmer,Rajasthan,Warangal,Telangana,0,3/28/2024,3:54:33 PM,
15803,900,14,974,15094.37,3,Wednesday,70.21,1,1,BHIM,Completed,Shopping,Android,Kolhapur,Maharashtra,Karnal,Haryana,1,3/15/2023,3:22:23 AM,
15804,31,1132,787,14697.92,7,Wednesday,52.93,1,0,PhonePe,Completed,Utilities,Android,Davanagere,Karnataka,Mangalore,Karnataka,0,7/5/2023,7:05:36 AM,
15805,907,49,535,2528.12,18,Monday,-13.57,0,0,PhonePe,Pending,Food,Windows,Prayagraj,Uttar Pradesh,Raichur,Karnataka,0,5/1/2023,6:21:12 PM,
15806,1442,1357,959,2253.32,20,Tuesday,67.18,0,0,PayTM,Completed,Travel,Android,Bihar Sharif,Bihar,Bihar Sharif,Bihar,0,5/9/2023,8:43:29 PM,
15807,1065,320,560,18044.39,14,Sunday,-62.49,1,0,PhonePe,Pending,Shopping,iOS,Chandigarh,Chandigarh,Panipat,Haryana,0,4/9/2023,2:06:43 PM,
15808,1625,394,326,17452.64,22,Tuesday,73.94,1,0,BHIM,Pending,Education,Android,Chandrapur,Maharashtra,Davanagere,Karnataka,0,3/5/2024,10:55:32 PM,
15809,1181,301,964,9214.23,18,Thursday,-66.87,1,0,PhonePe,Pending,Shopping,Android,Bareilly,Uttar Pradesh,Kolkata,West Bengal,0,4/6/2023,6:51:43 PM,
15810,338,839,165,17484.19,6,Saturday,-62.64,1,0,PhonePe,Pending,Food,Android,Pali,Rajasthan,Thrissur,Kerala,0,3/2/2024,6:24:35 AM,
15811,904,213,138,6804.97,7,Saturday,74.76,1,0,PhonePe,Pending,Travel,Android,South Dumdum,West Bengal,Indore,Madhya Pradesh,0,2/24/2024,7:07:37 AM,
15812,1568,775,452,13678.68,11,Saturday,-61.59,1,0,PayTM,Completed,Utilities,Android,Kolhapur,Maharashtra,Rohtak,Haryana,0,6/29/2024,11:13:20 AM,
15813,398,719,223,15682.72,14,Tuesday,-36.94,1,0,PhonePe,Failed,Utilities,Android,Begusarai,Bihar,Korba,Chhattisgarh,0,10/17/2023,2:15:21 PM,
15814,1954,986,800,4583.13,19,Saturday,11.39,1,0,PhonePe,Failed,Food,Android,Kalyan-Dombivli,Maharashtra,South Dumdum,West Bengal,0,9/2/2023,7:01:30 PM,
15815,4,679,305,841.57,23,Tuesday,-5.94,0,1,GPay,Completed,Shopping,Windows,Alwar,Rajasthan,Rajkot,Gujarat,0,4/16/2024,11:15:13 PM,
15816,422,78,611,15398.83,22,Thursday,-53.41,1,0,PhonePe,Completed,Food,iOS,Satna,Madhya Pradesh,North Dumdum,West Bengal,0,3/9/2023,10:36:32 PM,
15817,5,337,313,19859.67,21,Saturday,69.6,1,0,PhonePe,Completed,Shopping,Android,Jaipur,Rajasthan,Karnal,Haryana,0,6/29/2024,9:34:26 PM,
15818,1532,1305,489,3377.35,20,Sunday,-77.71,1,0,PhonePe,Failed,Healthcare,Android,Hapur,Uttar Pradesh,Latur,Maharashtra,0,7/16/2023,8:55:12 PM,
15819,457,1482,714,19768.15,22,Saturday,-27.93,1,0,PayTM,Completed,Food,iOS,Mathura,Uttar Pradesh,Gorakhpur,Uttar Pradesh,0,6/10/2023,10:03:12 PM,
15820,47,741,375,18573.15,16,Saturday,-23.94,1,0,GPay,Failed,Travel,Android,Tiruchirappalli,Tamil Nadu,Bangalore,Karnataka,0,6/22/2024,4:26:04 PM,
15821,638,1331,754,8307.56,18,Sunday,-70.56,1,0,PayTM,Failed,Food,Android,Bally,West Bengal,Akola,Maharashtra,1,2/19/2023,6:07:05 PM,
15822,1624,1082,561,601.09,12,Thursday,66.96,0,0,PhonePe,Failed,Food,iOS,Navi Mumbai,Maharashtra,Ichalkaranji,Maharashtra,0,4/18/2024,12:17:15 PM,
15823,109,520,553,16483.26,9,Friday,19.14,1,0,PhonePe,Failed,Shopping,Android,Kadapa,Andhra Pradesh,Ozhukarai,Puducherry,0,5/17/2024,9:55:51 AM,
15824,1441,1291,265,12779.48,12,Friday,-13.34,1,0,BHIM,Failed,Shopping,Android,Kadapa,Andhra Pradesh,Gandhidham,Gujarat,0,7/28/2023,12:10:18 PM,
15825,578,257,752,13520.2,5,Friday,-22.59,1,1,PayTM,Completed,Education,Android,Bhubaneswar,Odisha,Bhilai,Chhattisgarh,0,2/3/2023,5:51:28 AM,
15826,252,1294,161,17442.48,15,Monday,35.64,1,0,PayTM,Failed,Utilities,Android,Tumkur,Karnataka,Agartala,Tripura,1,3/11/2024,3:25:58 PM,
15827,1335,51,233,18249.6,2,Monday,-17.09,1,1,PayTM,Pending,Travel,iOS,Gulbarga,Karnataka,Kanpur,Uttar Pradesh,1,3/18/2024,2:02:50 AM,
15828,1564,469,251,8537.55,9,Wednesday,28.37,1,0,PayTM,Pending,Utilities,Android,Indore,Madhya Pradesh,Alwar,Rajasthan,0,1/10/2024,9:07:36 AM,
15829,1171,343,91,2203.33,9,Wednesday,34.64,0,0,PayTM,Completed,Utilities,Android,Nanded,Maharashtra,Khammam,Telangana,0,1/3/2024,9:27:20 AM,
15830,1474,312,45,6005.43,9,Friday,53.28,1,0,PhonePe,Failed,Utilities,Android,Kanpur,Uttar Pradesh,Varanasi,Uttar Pradesh,1,1/27/2023,9:55:56 AM,
15831,714,787,464,16971.15,10,Saturday,-11,1,0,BHIM,Pending,Utilities,Android,Bijapur,Karnataka,Jalgaon,Maharashtra,0,9/23/2023,10:18:21 AM,
15832,1398,9,794,64517.94,16,Tuesday,-98.75,1,0,PhonePe,Completed,Food,Android,Agra,Uttar Pradesh,Rajpur Sonarpur,West Bengal,1,11/14/2023,4:15:42 PM,
15833,718,655,674,12094.23,19,Monday,-52.47,1,0,PhonePe,Failed,Shopping,Windows,Panihati,West Bengal,Bhatpara,West Bengal,1,10/23/2023,7:55:42 PM,
15834,308,1452,406,7582.1,15,Thursday,95.96,1,0,PayTM,Failed,Shopping,Windows,Surat,Gujarat,Chandigarh,Chandigarh,1,5/30/2024,3:54:01 PM,
15835,855,49,848,8204.68,8,Friday,0.42,1,0,PhonePe,Pending,Food,Windows,Kolkata,West Bengal,Nagpur,Maharashtra,0,2/17/2023,8:07:49 AM,
15836,389,564,123,78102.36,15,Sunday,-87.96,1,0,PayTM,Failed,Travel,Android,Durgapur,West Bengal,Aizawl,Mizoram,1,4/14/2024,3:36:54 PM,
15837,480,532,851,9806.92,14,Monday,-36.74,1,0,GPay,Completed,Travel,iOS,Durg,Chhattisgarh,Tirupati,Andhra Pradesh,0,5/13/2024,2:18:32 PM,
15838,1251,701,743,93244.1,2,Tuesday,62.21,1,1,PhonePe,Failed,Healthcare,Android,Kadapa,Andhra Pradesh,Berhampur,Odisha,1,6/11/2024,2:00:03 AM,
15839,1649,66,202,4381.8,5,Tuesday,85.22,1,1,GPay,Pending,Utilities,Android,Guwahati,Assam,Patna,Bihar,0,6/4/2024,5:54:23 AM,
15840,279,1303,739,11287.47,18,Saturday,-23.01,1,0,GPay,Completed,Shopping,iOS,North Dumdum,West Bengal,Ludhiana,Punjab,0,1/20/2024,6:35:06 PM,
15841,1772,1153,880,13134.61,8,Wednesday,-30.74,1,0,PhonePe,Pending,Food,Android,Erode,Tamil Nadu,Raipur,Chhattisgarh,0,2/21/2024,8:43:53 AM,
15842,878,1397,972,913.21,16,Sunday,15.61,0,0,GPay,Pending,Food,iOS,Bijapur,Karnataka,Kurnool,Andhra Pradesh,0,12/3/2023,4:22:23 PM,
15843,1479,1392,516,6246.26,4,Tuesday,8.55,1,1,PayTM,Pending,Healthcare,Android,Ahmedabad,Gujarat,Bhilai,Chhattisgarh,0,10/31/2023,4:33:33 AM,
15844,816,1492,813,9912.22,9,Tuesday,-83.36,1,0,GPay,Completed,Shopping,iOS,Ghaziabad,Uttar Pradesh,Agartala,Tripura,0,4/18/2023,9:12:03 AM,
15845,1753,450,770,15776.08,15,Monday,-91.06,1,0,PayTM,Completed,Shopping,Windows,Gulbarga,Karnataka,Pimpri-Chinchwad,Maharashtra,0,10/2/2023,3:28:06 PM,
15846,1065,690,560,19299.62,0,Thursday,-45.1,1,1,PhonePe,Failed,Utilities,iOS,Chandigarh,Chandigarh,Rajpur Sonarpur,West Bengal,1,3/9/2023,12:56:06 AM,
15847,156,300,907,3003.38,22,Friday,76.17,1,0,PhonePe,Completed,Shopping,Android,Kanpur,Uttar Pradesh,Raichur,Karnataka,0,4/26/2024,10:35:24 PM,
15848,1106,82,632,3234.73,10,Tuesday,77.39,1,0,PayTM,Completed,Food,Android,Parbhani,Maharashtra,Bhilwara,Rajasthan,0,1/17/2023,10:00:24 AM,
15849,177,589,986,16899.56,20,Saturday,7.15,1,0,PhonePe,Pending,Utilities,iOS,Bhopal,Madhya Pradesh,Ambattur,Tamil Nadu,0,12/16/2023,8:24:40 PM,
15850,1906,584,491,75608.51,1,Thursday,20.44,1,1,PayTM,Failed,Utilities,iOS,Karimnagar,Telangana,Bhilwara,Rajasthan,1,4/13/2023,1:48:20 AM,
15851,366,1378,163,19001.87,2,Friday,-50.78,1,1,GPay,Completed,Utilities,Android,Pali,Rajasthan,Chandrapur,Maharashtra,1,3/10/2023,2:00:18 AM,
15852,855,1280,947,7724.67,19,Sunday,75.12,1,0,PhonePe,Completed,Utilities,Android,Kolkata,West Bengal,Bellary,Karnataka,0,4/16/2023,7:22:17 PM,
15853,947,137,404,14595.02,10,Wednesday,34.71,1,0,PhonePe,Failed,Education,Android,Anantapur,Andhra Pradesh,Mira-Bhayandar,Maharashtra,0,10/18/2023,10:17:21 AM,
15854,14,1119,735,18897.57,21,Sunday,96.23,1,0,PhonePe,Completed,Food,iOS,Kanpur,Uttar Pradesh,Nashik,Maharashtra,0,3/3/2024,9:22:15 PM,
15855,689,298,871,83842.75,0,Monday,-38.56,1,1,PhonePe,Pending,Shopping,iOS,Vijayawada,Andhra Pradesh,Rourkela,Odisha,1,1/15/2024,12:45:27 AM,
15856,59,8,420,5589.36,20,Friday,-96.63,1,0,PhonePe,Completed,Utilities,iOS,Srinagar,Jammu and Kashmir,Ichalkaranji,Maharashtra,0,3/3/2023,8:09:43 PM,
15857,1114,459,845,6792.81,10,Thursday,14.75,1,0,GPay,Failed,Utilities,iOS,Agartala,Tripura,Tirunelveli,Tamil Nadu,0,4/11/2024,10:55:52 AM,
15858,614,177,683,11154.5,14,Sunday,17.83,1,0,PhonePe,Pending,Utilities,iOS,Bokaro,Jharkhand,Bihar Sharif,Bihar,0,4/9/2023,2:16:34 PM,
15859,1625,411,460,19514.37,19,Saturday,28.46,1,0,PhonePe,Completed,Shopping,iOS,Chandrapur,Maharashtra,Bhubaneswar,Odisha,0,8/19/2023,7:56:24 PM,
15860,526,272,656,17349.4,15,Monday,-73.58,1,0,PhonePe,Failed,Utilities,iOS,Mumbai,Maharashtra,Aligarh,Uttar Pradesh,1,9/18/2023,3:42:13 PM,
15861,1520,568,377,726.88,21,Friday,-85.31,0,0,PayTM,Completed,Utilities,Android,Gopalpur,Odisha,Gurgaon,Haryana,0,4/14/2023,9:49:39 PM,
15862,1866,1119,570,7181.44,4,Saturday,5.38,1,1,PhonePe,Failed,Food,Android,Khammam,Telangana,Jammu,Jammu and Kashmir,1,6/8/2024,4:34:42 AM,
15863,16,1329,944,11517.17,21,Monday,-73.42,1,0,PhonePe,Completed,Food,Android,Bhavnagar,Gujarat,Ujjain,Madhya Pradesh,0,11/13/2023,9:59:16 PM,
15864,865,1260,466,14309.1,20,Saturday,41.95,1,0,GPay,Completed,Shopping,Android,Kalyan-Dombivli,Maharashtra,Parbhani,Maharashtra,0,4/8/2023,8:23:24 PM,
15865,402,1372,69,8466.08,15,Friday,-53.75,1,0,PhonePe,Failed,Healthcare,Windows,Faridabad,Haryana,Chennai,Tamil Nadu,1,3/31/2023,3:19:36 PM,
15866,1487,756,22,5368.72,19,Monday,-27.72,1,0,BHIM,Pending,Food,iOS,Jalgaon,Maharashtra,Maheshtala,West Bengal,0,5/13/2024,7:58:34 PM,
15867,222,945,549,8744.7,19,Sunday,45.99,1,0,PhonePe,Completed,Utilities,iOS,Ludhiana,Punjab,Saharanpur,Uttar Pradesh,0,1/22/2023,7:31:01 PM,
15868,1732,1354,204,3172.29,22,Saturday,18.16,1,0,PhonePe,Failed,Travel,Android,Loni,Uttar Pradesh,Rajpur Sonarpur,West Bengal,0,10/21/2023,10:12:23 PM,
15869,1083,1447,444,3110.9,2,Monday,20.53,1,1,PhonePe,Completed,Utilities,Android,Mirzapur,Uttar Pradesh,Hyderabad,Telangana,0,5/29/2023,2:50:55 AM,
15870,296,716,803,3886.8,14,Saturday,-63.12,1,0,GPay,Pending,Travel,Android,Jalgaon,Maharashtra,Tiruchirappalli,Tamil Nadu,0,9/2/2023,2:28:10 PM,
15871,1850,139,711,15691.76,1,Tuesday,-29.34,1,1,PhonePe,Completed,Shopping,iOS,Cuttack,Odisha,Chennai,Tamil Nadu,0,1/10/2023,1:31:17 AM,
15872,1575,997,860,8640.37,6,Saturday,83.9,1,0,GPay,Pending,Education,Other,Tirunelveli,Tamil Nadu,Pune,Maharashtra,0,2/18/2023,6:13:12 AM,
15873,29,403,934,9406.7,22,Monday,91.74,1,0,GPay,Pending,Utilities,Android,Visakhapatnam,Andhra Pradesh,Gandhidham,Gujarat,0,2/26/2024,10:39:14 PM,
15874,1811,271,978,9179.02,22,Sunday,94.31,1,0,PhonePe,Failed,Utilities,Android,Bareilly,Uttar Pradesh,Pune,Maharashtra,1,3/5/2023,10:10:12 PM,
15875,451,1464,793,16836.32,20,Monday,13.1,1,0,PhonePe,Pending,Shopping,Android,Vadodara,Gujarat,Bellary,Karnataka,0,10/23/2023,8:34:52 PM,
15876,822,1105,763,2476.26,0,Monday,-76.97,0,1,GPay,Pending,Shopping,Android,Patiala,Punjab,Guwahati,Assam,0,6/26/2023,12:13:54 AM,
15877,1948,91,57,4199.48,1,Tuesday,-74.79,1,1,PayTM,Completed,Food,Android,Alwar,Rajasthan,Kanpur,Uttar Pradesh,0,7/4/2023,1:08:45 AM,
15878,265,399,987,19988.85,7,Monday,84.61,1,0,PhonePe,Completed,Food,iOS,Aizawl,Mizoram,Cuttack,Odisha,0,1/8/2024,7:04:51 AM,
15879,1003,772,881,3406.49,15,Saturday,-50.26,1,0,PhonePe,Pending,Food,Android,Noida,Uttar Pradesh,Bhagalpur,Bihar,0,2/4/2023,3:41:19 PM,
15880,292,385,86,92189.28,1,Saturday,28.41,1,1,GPay,Completed,Travel,Android,Srinagar,Jammu and Kashmir,Prayagraj,Uttar Pradesh,1,5/11/2024,1:39:29 AM,
